MARKERS	FST	RANKING	QUARTILE
1_00013749_01099909	0.312618	736	10
1_00015760_01260757	0.312618	737	10
1_00016189_01295075	0.312618	738	10
1_00016995_01359596	0.312618	739	10
1_00017481_01398430	0.312618	740	10
1_00018063_01445005	0.312618	741	10
1_00018063_01445011	0.312618	742	10
1_00018838_01506983	0.312618	743	10
1_00021709_01736674	0.312618	744	10
1_00007932_00634533	0.3125	745	10
1_00017628_01410189	0.3125	746	10
1_00000632_00050552	0.311111	747	10
1_00013340_01067172	0.311111	748	10
1_00020829_01666303	0.311111	749	10
1_00020829_01666316	0.311111	750	10
1_00013147_01051726	0.308879	751	10
1_00018222_01457717	0.308775	752	10
1_00004938_00395011	0.307992	753	10
1_00004938_00395030	0.307992	754	10
1_00004938_00395034	0.307992	755	10
1_00012086_00966821	0.307992	756	10
1_00012781_01022454	0.307992	757	10
1_00012781_01022481	0.307992	758	10
1_00018151_01452042	0.307992	759	10
1_00007408_00592572	0.306878	760	10
1_00018212_01456921	0.306878	761	10
1_00003966_00317221	0.305556	762	10
1_00005832_00466495	0.305556	763	10
1_00008540_00683162	0.305556	764	10
1_00011402_00912122	0.305556	765	10
1_00016476_01318032	0.305556	766	10
1_00016476_01318069	0.305556	767	10
1_00016476_01318074	0.305556	768	10
1_00020254_01620260	0.305556	769	10
1_00021398_01711799	0.305556	770	10
1_00000627_00050092	0.304029	771	10
1_00001302_00104092	0.304029	772	10
1_00006974_00557897	0.304029	773	10
1_00010288_00822979	0.304029	774	10
1_00011530_00922379	0.304029	775	10
1_00011584_00926669	0.304029	776	10
1_00012304_00984280	0.304029	777	10
1_00015685_01254746	0.304029	778	10
1_00015954_01276294	0.304029	779	10
1_00021648_01731830	0.304029	780	10
1_00022760_01820796	0.304029	781	10
1_00012634_01010675	0.303287	782	10
1_00013582_01086551	0.303287	783	10
1_00013582_01086560	0.303287	784	10
1_00001091_00087220	0.303202	785	10
1_00009939_00795083	0.303202	786	10
1_00009939_00795110	0.303202	787	10
1_00015931_01274422	0.303202	788	10
1_00022668_01813378	0.303202	789	10
1_00022668_01813385	0.303202	790	10
1_00000261_00020866	0.301587	791	10
1_00001629_00130262	0.301587	792	10
1_00001933_00154582	0.301587	793	10
1_00002226_00178015	0.301587	794	10
1_00002311_00184850	0.301587	795	10
1_00002449_00195860	0.301587	796	10
1_00002449_00195877	0.301587	797	10
1_00003817_00305325	0.301587	798	10
1_00005367_00429302	0.301587	799	10
1_00005443_00435388	0.301587	800	10
1_00005697_00455753	0.301587	801	10
1_00006427_00514104	0.301587	802	10
1_00007053_00564211	0.301587	803	10
1_00007959_00636689	0.301587	804	10
1_00008262_00660921	0.301587	805	10
1_00008545_00683543	0.301587	806	10
1_00010166_00813263	0.301587	807	10
1_00010292_00823326	0.301587	808	10
1_00010965_00877197	0.301587	809	10
1_00011326_00906043	0.301587	810	10
1_00011326_00906052	0.301587	811	10
1_00011443_00915406	0.301587	812	10
1_00012229_00978306	0.301587	813	10
1_00014408_01152592	0.301587	814	10
1_00014909_01192673	0.301587	815	10
1_00015596_01247628	0.301587	816	10
1_00017115_01369173	0.301587	817	10
1_00017813_01425029	0.301587	818	10
1_00017892_01431303	0.301587	819	10
1_00019415_01553168	0.301587	820	10
1_00019760_01580735	0.301587	821	10
1_00021331_01706452	0.301587	822	10
1_00021901_01752057	0.301587	823	10
1_00023025_01841974	0.301587	824	10
1_00022472_01797749	0.301384	825	10
1_00018809_01504715	0.3	826	10
1_00021218_01697377	0.3	827	10
1_00015847_01267716	0.297995	828	10
1_00018072_01445754	0.296296	829	10
1_00019505_01560343	0.296296	830	10
1_00018630_01490349	0.295455	831	10
1_00006240_00499195	0.294115	832	10
1_00015949_01275903	0.293785	833	10
1_00019761_01580858	0.291819	834	10
1_00018099_01447917	0.291316	835	10
1_00015196_01215658	0.290143	836	10
1_00009533_00762591	0.288889	837	10
1_00013707_01096513	0.288889	838	10
1_00016938_01355041	0.288889	839	10
1_00019811_01584853	0.288889	840	10
1_00019812_01584940	0.288889	841	10
1_00022739_01819068	0.288889	842	10
1_00001183_00094574	0.287586	843	10
1_00013937_01114926	0.287586	844	10
1_00014715_01177141	0.287586	845	10
1_00015608_01248606	0.287586	846	10
1_00016001_01280024	0.287586	847	10
1_00016001_01280026	0.287586	848	10
1_00019837_01586941	0.287586	849	10
1_00024296_01943623	0.287586	850	10
1_00019790_01583193	0.28629	851	10
1_00008843_00707378	0.286145	852	10
1_00008843_00707380	0.286145	853	10
1_00019247_01539724	0.286145	854	10
1_00000288_00023038	0.285714	855	10
1_00009711_00776812	0.285714	856	10
1_00010457_00836522	0.285714	857	10
1_00010938_00875028	0.285714	858	10
1_00019757_01580507	0.285714	859	10
1_00019983_01598636	0.285714	860	10
1_00021629_01730269	0.285714	861	10
1_00022423_01793829	0.285714	862	10
1_00022872_01829697	0.285714	863	10
1_00020563_01644969	0.284369	864	10
1_00014490_01159178	0.283489	865	10
1_00020939_01675077	0.282817	866	10
1_00009594_00767500	0.282135	867	10
1_00001579_00126248	0.281843	868	10
1_00005459_00436700	0.281843	869	10
1_00007519_00601456	0.281843	870	10
1_00007847_00627705	0.281843	871	10
1_00017392_01391352	0.281843	872	10
1_00019686_01574872	0.281843	873	10
1_00020711_01656843	0.281843	874	10
1_00020732_01658544	0.281843	875	10
1_00022788_01822976	0.281843	876	10
1_00000185_00014759	0.277778	877	10
1_00000582_00046502	0.277778	878	10
1_00000592_00047331	0.277778	879	10
1_00000798_00063803	0.277778	880	10
1_00001016_00081241	0.277778	881	10
1_00001556_00124468	0.277778	882	10
1_00001677_00134151	0.277778	883	10
1_00001802_00144158	0.277778	884	10
1_00001961_00156880	0.277778	885	10
1_00002879_00230320	0.277778	886	10
1_00002942_00235333	0.277778	887	10
1_00002942_00235361	0.277778	888	10
1_00003330_00266345	0.277778	889	10
1_00006604_00528249	0.277778	890	10
1_00007291_00583218	0.277778	891	10
1_00007905_00632381	0.277778	892	10
1_00007964_00637075	0.277778	893	10
1_00008057_00644549	0.277778	894	10
1_00008147_00651759	0.277778	895	10
1_00008594_00687515	0.277778	896	10
1_00008808_00704589	0.277778	897	10
1_00009365_00749133	0.277778	898	10
1_00009503_00760209	0.277778	899	10
1_00009637_00770903	0.277778	900	10
1_00009746_00779631	0.277778	901	10
1_00009916_00793259	0.277778	902	10
1_00010170_00813549	0.277778	903	10
1_00010170_00813567	0.277778	904	10
1_00010208_00816585	0.277778	905	10
1_00010208_00816587	0.277778	906	10
1_00010208_00816588	0.277778	907	10
1_00010448_00835839	0.277778	908	10
1_00010964_00877076	0.277778	909	10
1_00011212_00896909	0.277778	910	10
1_00011212_00896935	0.277778	911	10
1_00011242_00899358	0.277778	912	10
1_00011608_00928624	0.277778	913	10
1_00011641_00931255	0.277778	914	10
1_00011911_00952848	0.277778	915	10
1_00012062_00964922	0.277778	916	10
1_00012326_00986058	0.277778	917	10
1_00012506_01000475	0.277778	918	10
1_00012691_01015235	0.277778	919	10
1_00012740_01019143	0.277778	920	10
1_00013286_01062870	0.277778	921	10
1_00013438_01074995	0.277778	922	10
1_00013567_01085336	0.277778	923	10
1_00013975_01117947	0.277778	924	10
1_00013985_01118743	0.277778	925	10
1_00014528_01162216	0.277778	926	10
1_00014680_01174374	0.277778	927	10
1_00014695_01175553	0.277778	928	10
1_00014939_01195119	0.277778	929	10
1_00015327_01226094	0.277778	930	10
1_00015622_01249725	0.277778	931	10
1_00015686_01254866	0.277778	932	10
1_00015742_01259352	0.277778	933	10
1_00016213_01296987	0.277778	934	10
1_00016603_01328176	0.277778	935	10
1_00016603_01328238	0.277778	936	10
1_00016603_01328240	0.277778	937	10
1_00016641_01331208	0.277778	938	10
1_00016846_01347625	0.277778	939	10
1_00016976_01358059	0.277778	940	10
1_00017309_01384654	0.277778	941	10
1_00017309_01384677	0.277778	942	10
1_00017309_01384697	0.277778	943	10
1_00017860_01428784	0.277778	944	10
1_00017927_01434119	0.277778	945	10
1_00018173_01453780	0.277778	946	10
1_00018173_01453832	0.277778	947	10
1_00018226_01458026	0.277778	948	10
1_00018275_01461991	0.277778	949	10
1_00018448_01475799	0.277778	950	10
1_00018509_01480716	0.277778	951	10
1_00019409_01552707	0.277778	952	10
1_00019409_01552708	0.277778	953	10
1_00020874_01669887	0.277778	954	10
1_00021213_01696978	0.277778	955	10
1_00021367_01709311	0.277778	956	10
1_00021496_01719618	0.277778	957	10
1_00021545_01723528	0.277778	958	10
1_00021749_01739870	0.277778	959	10
1_00022080_01766373	0.277778	960	10
1_00022141_01771272	0.277778	961	10
1_00022145_01771592	0.277778	962	10
1_00022280_01782340	0.277778	963	10
1_00022378_01790172	0.277778	964	10
1_00022706_01816416	0.277778	965	10
1_00022721_01817629	0.277778	966	10
1_00022721_01817650	0.277778	967	10
1_00023007_01840558	0.277778	968	10
1_00014963_01196982	0.276015	969	10
1_00005340_00427198	0.274949	970	10
1_00000054_00004255	0.273105	971	10
1_00007399_00591877	0.273105	972	10
1_00010790_00863163	0.273105	973	10
1_00011602_00928134	0.273105	974	10
1_00014499_01159899	0.273105	975	10
1_00018178_01454238	0.273105	976	10
1_00006422_00513693	0.271808	977	10
1_00013501_01080045	0.270833	978	10
1_00021020_01681562	0.270833	979	10
1_00001952_00156094	0.268293	980	10
1_00002073_00165777	0.268293	981	10
1_00006411_00512877	0.268293	982	10
1_00011215_00897143	0.268293	983	10
1_00011774_00941910	0.268293	984	10
1_00013063_01044980	0.268293	985	10
1_00016056_01284470	0.268293	986	10
1_00016487_01318923	0.268293	987	10
1_00017309_01384716	0.268293	988	10
1_00017343_01387373	0.268293	989	10
1_00019840_01587183	0.268293	990	10
1_00020417_01633349	0.268293	991	10
1_00020557_01644529	0.268293	992	10
1_00020663_01652970	0.268293	993	10
1_00003289_00263109	0.268122	994	10
1_00015973_01277798	0.268122	995	10
1_00018265_01461153	0.267583	996	10
1_00007226_00578025	0.267022	997	10
1_00018341_01467256	0.267022	998	10
1_00003662_00292958	0.266667	999	10
1_00008386_00670826	0.266667	1000	10
1_00011086_00886833	0.266667	1001	10
1_00024204_01936255	0.263889	1002	10
1_00015608_01248617	0.2638	1003	10
1_00017384_01390653	0.262955	1004	10
1_00019002_01520098	0.262955	1005	10
1_00002542_00203290	0.262721	1006	10
1_00003631_00290473	0.262721	1007	10
1_00007209_00576666	0.262721	1008	10
1_00007517_00601293	0.262721	1009	10
1_00007760_00620755	0.262721	1010	10
1_00009386_00750810	0.262721	1011	10
1_00009533_00762639	0.262721	1012	10
1_00010344_00827518	0.262721	1013	10
1_00010344_00827519	0.262721	1014	10
1_00010754_00860284	0.262721	1015	10
1_00010754_00860293	0.262721	1016	10
1_00015324_01225883	0.262721	1017	10
1_00015562_01244901	0.262721	1018	10
1_00015749_01259890	0.262721	1019	10
1_00016134_01290709	0.262721	1020	10
1_00018839_01507107	0.262721	1021	10
1_00019527_01562108	0.262721	1022	10
1_00020339_01627066	0.262721	1023	10
1_00020764_01661048	0.262721	1024	10
1_00020805_01664391	0.262721	1025	10
1_00021263_01701020	0.262721	1026	10
1_00021560_01724795	0.262721	1027	10
1_00021859_01748670	0.262721	1028	10
1_00001620_00129584	0.261719	1029	10
1_00001620_00129587	0.261719	1030	10
1_00000133_00010570	0.259259	1031	10
1_00000261_00020816	0.259259	1032	10
1_00000365_00029187	0.259259	1033	10
1_00001877_00150153	0.259259	1034	10
1_00002122_00169691	0.259259	1035	10
1_00002202_00176136	0.259259	1036	10
1_00002204_00176293	0.259259	1037	10
1_00003426_00274049	0.259259	1038	10
1_00003428_00274195	0.259259	1039	10
1_00003849_00307865	0.259259	1040	10
1_00004235_00338760	0.259259	1041	10
1_00004265_00341164	0.259259	1042	10
1_00004445_00355533	0.259259	1043	10
1_00004770_00381556	0.259259	1044	10
1_00004922_00393736	0.259259	1045	10
1_00004989_00399113	0.259259	1046	10
1_00005646_00451642	0.259259	1047	10
1_00005860_00468797	0.259259	1048	10
1_00005949_00475898	0.259259	1049	10
1_00006013_00481008	0.259259	1050	10
1_00006524_00521904	0.259259	1051	10
1_00006617_00529355	0.259259	1052	10
1_00007058_00564582	0.259259	1053	10
1_00008004_00640291	0.259259	1054	10
1_00008101_00648075	0.259259	1055	10
1_00008255_00660387	0.259259	1056	10
1_00008279_00662280	0.259259	1057	10
1_00008514_00681105	0.259259	1058	10
1_00008683_00694623	0.259259	1059	10
1_00008776_00702049	0.259259	1060	10
1_00008904_00712283	0.259259	1061	10
1_00008973_00717822	0.259259	1062	10
1_00009327_00746113	0.259259	1063	10
1_00009517_00761352	0.259259	1064	10
1_00010033_00802630	0.259259	1065	10
1_00010060_00804741	0.259259	1066	10
1_00010314_00825088	0.259259	1067	10
1_00010467_00837310	0.259259	1068	10
1_00010610_00848798	0.259259	1069	10
1_00011232_00898528	0.259259	1070	10
1_00011617_00929329	0.259259	1071	10
1_00011671_00933620	0.259259	1072	10
1_00011690_00935184	0.259259	1073	10
1_00012760_01020743	0.259259	1074	10
1_00012923_01033813	0.259259	1075	10
1_00013040_01043193	0.259259	1076	10
1_00013184_01054663	0.259259	1077	10
1_00013381_01070467	0.259259	1078	10
1_00013484_01078710	0.259259	1079	10
1_00013575_01085993	0.259259	1080	10
1_00013772_01101730	0.259259	1081	10
1_00014915_01193146	0.259259	1082	10
1_00015076_01206023	0.259259	1083	10
1_00015079_01206254	0.259259	1084	10
1_00015359_01228692	0.259259	1085	10
1_00015793_01263380	0.259259	1086	10
1_00016452_01316147	0.259259	1087	10
1_00016618_01329399	0.259259	1088	10
1_00017304_01384269	0.259259	1089	10
1_00017414_01393081	0.259259	1090	10
1_00017414_01393082	0.259259	1091	10
1_00017847_01427690	0.259259	1092	10
1_00018507_01480501	0.259259	1093	10
1_00018507_01480516	0.259259	1094	10
1_00019023_01521782	0.259259	1095	10
1_00019830_01586345	0.259259	1096	10
1_00020028_01602190	0.259259	1097	10
1_00020137_01610911	0.259259	1098	10
1_00020232_01618538	0.259259	1099	10
1_00020581_01646421	0.259259	1100	10
1_00020603_01648210	0.259259	1101	10
1_00020797_01663710	0.259259	1102	10
1_00020926_01674064	0.259259	1103	10
1_00020994_01679482	0.259259	1104	10
1_00021956_01756413	0.259259	1105	10
1_00022036_01762859	0.259259	1106	10
1_00022081_01766442	0.259259	1107	10
1_00022839_01827048	0.259259	1108	10
1_00022787_01822949	0.257086	1109	10
1_00022787_01822953	0.257086	1110	10
1_00007311_00584856	0.256553	1111	10
1_00007311_00584858	0.256553	1112	10
1_00018476_01478037	0.256553	1113	10
1_00008244_00659462	0.256454	1114	10
1_00007299_00583921	0.256039	1115	10
1_00007600_00607932	0.256039	1116	10
1_00008288_00662978	0.256039	1117	10
1_00019472_01557721	0.256039	1118	10
1_00022203_01776168	0.256039	1119	10
1_00004840_00387136	0.255952	1120	10
1_00006825_00545999	0.255952	1121	10
1_00012582_01006541	0.255952	1122	10
1_00012693_01015385	0.255952	1123	10
1_00012721_01017639	0.255952	1124	10
1_00016388_01310990	0.255952	1125	10
1_00020082_01606519	0.255952	1126	10
1_00002013_00160992	0.255556	1127	10
1_00003532_00282512	0.255556	1128	10
1_00003532_00282529	0.255556	1129	10
1_00007053_00564229	0.255556	1130	10
1_00002384_00190676	0.254743	1131	10
1_00003058_00244595	0.254743	1132	10
1_00004223_00337818	0.254743	1133	10
1_00005022_00401704	0.254743	1134	10
1_00005356_00428461	0.254743	1135	10
1_00005356_00428462	0.254743	1136	10
1_00008164_00653064	0.254743	1137	10
1_00008541_00683219	0.254743	1138	10
1_00010998_00879771	0.254743	1139	10
1_00011169_00893518	0.254743	1140	10
1_00012309_00984674	0.254743	1141	10
1_00013863_01108990	0.254743	1142	10
1_00013863_01109036	0.254743	1143	10
1_00014305_01144328	0.254743	1144	10
1_00014305_01144359	0.254743	1145	10
1_00019615_01569175	0.254743	1146	10
1_00019821_01585680	0.254743	1147	10
1_00020054_01604284	0.254743	1148	10
1_00020323_01625783	0.254743	1149	10
1_00020323_01625785	0.254743	1150	10
1_00021547_01723719	0.254743	1151	10
1_00021547_01723722	0.254743	1152	10
1_00021615_01729178	0.254743	1153	10
1_00022955_01836381	0.254743	1154	10
1_00007138_00571030	0.253206	1155	10
1_00010514_00841116	0.253206	1156	10
1_00004311_00344834	0.252874	1157	10
1_00004311_00344837	0.252874	1158	10
1_00012746_01019657	0.252874	1159	10
1_00008111_00648857	0.252336	1160	10
1_00008458_00676593	0.252336	1161	10
1_00011026_00882069	0.252336	1162	10
1_00011215_00897194	0.252336	1163	10
1_00011366_00909251	0.252336	1164	10
1_00016321_01305618	0.252336	1165	10
1_00016347_01307716	0.252336	1166	10
1_00016551_01324075	0.252336	1167	10
1_00018583_01486630	0.252336	1168	10
1_00018583_01486631	0.252336	1169	10
1_00018598_01487827	0.252336	1170	10
1_00005693_00455402	0.251583	1171	10
1_00020109_01608650	0.251583	1172	10
1_00016587_01326921	0.251208	1173	10
1_00016944_01355461	0.251208	1174	10
1_00019257_01540553	0.251208	1175	10
1_00006853_00548221	0.25	1176	10
1_00002201_00176015	0.248637	1177	10
1_00022472_01797761	0.248621	1178	10
1_00000714_00057089	0.246377	1179	10
1_00009114_00729098	0.246377	1180	10
1_00010045_00803599	0.246377	1181	10
1_00010079_00806255	0.246377	1182	10
1_00013257_01060544	0.246377	1183	10
1_00014347_01147752	0.246377	1184	10
1_00015482_01238536	0.246377	1185	10
1_00016436_01314869	0.246377	1186	10
1_00016436_01314870	0.246377	1187	10
1_00016472_01317711	0.246377	1188	10
1_00016681_01334429	0.246377	1189	10
1_00019254_01540254	0.246377	1190	10
1_00022605_01808361	0.246377	1191	10
1_00000882_00070501	0.246032	1192	10
1_00000959_00076683	0.246032	1193	10
1_00000959_00076701	0.246032	1194	10
1_00005713_00456984	0.246032	1195	10
1_00006287_00502890	0.246032	1196	10
1_00006287_00502891	0.246032	1197	10
1_00006287_00502914	0.246032	1198	10
1_00011018_00881379	0.246032	1199	10
1_00014908_01192610	0.246032	1200	10
1_00016347_01307752	0.246032	1201	10
1_00017502_01400106	0.246032	1202	10
1_00017567_01405340	0.246032	1203	10
1_00018955_01516395	0.246032	1204	10
1_00020251_01620065	0.246032	1205	10
1_00006898_00551816	0.245962	1206	10
1_00017252_01380115	0.245454	1207	10
1_00017252_01380121	0.245454	1208	10
1_00018222_01457753	0.244802	1209	10
1_00003583_00286610	0.243295	1210	10
1_00004223_00337812	0.243295	1211	10
1_00004223_00337815	0.243295	1212	10
1_00004947_00395757	0.243295	1213	10
1_00010866_00869239	0.243295	1214	10
1_00016176_01294071	0.242137	1215	10
1_00004217_00337318	0.241192	1216	10
1_00004333_00346594	0.241192	1217	10
1_00007560_00604785	0.241192	1218	10
1_00012223_00977819	0.241192	1219	10
1_00015699_01255885	0.241192	1220	10
1_00017649_01411851	0.241192	1221	10
1_00021197_01695754	0.241192	1222	10
1_00003363_00269010	0.240741	1223	10
1_00003583_00286628	0.240741	1224	10
1_00003940_00315144	0.240741	1225	10
1_00004649_00371883	0.240741	1226	10
1_00005107_00408559	0.240741	1227	10
1_00007685_00614735	0.240741	1228	10
1_00008469_00677477	0.240741	1229	10
1_00009794_00783518	0.240741	1230	10
1_00011715_00937144	0.240741	1231	10
1_00011866_00949281	0.240741	1232	10
1_00011874_00949897	0.240741	1233	10
1_00011942_00955324	0.240741	1234	10
1_00012262_00980899	0.240741	1235	10
1_00012262_00980956	0.240741	1236	10
1_00012653_01012197	0.240741	1237	10
1_00013053_01044226	0.240741	1238	10
1_00013393_01071382	0.240741	1239	10
1_00013661_01092819	0.240741	1240	10
1_00014302_01144109	0.240741	1241	10
1_00015337_01226904	0.240741	1242	10
1_00015337_01226911	0.240741	1243	10
1_00016052_01284155	0.240741	1244	10
1_00016467_01317313	0.240741	1245	10
1_00016919_01353499	0.240741	1246	10
1_00018165_01453172	0.240741	1247	10
1_00018298_01463814	0.240741	1248	10
1_00019351_01548046	0.240741	1249	10
1_00019542_01563312	0.240741	1250	10
1_00020071_01605648	0.240741	1251	10
1_00020076_01606063	0.240741	1252	10
